Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,20741,2022-11-30,0.0049899435,-0.002055051,-0.000694901,21,100
Market-Adjusted Model,20742,2022-11-30,0.0049924346,-0.002054771,-0.00069241,21,100
Market-Adjusted Model,20743,2022-11-30,0.0074999812,0.0004380811,0.0018151367,21,100
Market-Adjusted Model,20744,2022-11-30,0.0080161202,0.0009600673,0.0023312757,21,100
Market-Adjusted Model,20745,2022-11-30,0.0881647768,0.0815099436,0.0824799323,21,100
Market-Adjusted Model,20746,2022-11-30,0.0044865482,-0.002558361,-0.001198296,21,100
Market-Adjusted Model,20747,2022-11-30,0.0079999922,0.000949996,0.0023151477,21,100
Market-Adjusted Model,20748,2022-11-30,0.0059939526,-0.001060718,0.0003091081,21,100
Market-Adjusted Model,20750,2022-11-30,0.0014319834,-0.004123003,-0.004252861,21,100
Market-Adjusted Model,20751,2022-11-30,-0.217803044,-0.23113233,-0.223487889,21,100
Market-Adjusted Model,20752,2022-11-30,0.0054889568,-0.001548264,-0.000195888,21,100
Market-Adjusted Model,20753,2022-11-30,0.0074999809,0.0004388247,0.0018151364,21,100
Market-Adjusted Model,20754,2022-11-30,-0.317241559,-0.34942011,-0.322926403,21,100
Market-Adjusted Model,20755,2022-11-30,0.0049899437,-0.002051086,-0.000694901,21,100
Market-Adjusted Model,20756,2022-11-30,-0.238522974,-0.246307402,-0.244207818,21,100
Market-Adjusted Model,20760,2022-11-30,0.0044017276,-0.002636192,-0.001283117,21,100
Market-Adjusted Model,20761,2022-11-30,-0.357541897,-0.408830516,-0.363226742,21,100
Market-Adjusted Model,20762,2022-11-30,0.0110221057,0.0039573341,0.0053372612,21,100
Market-Adjusted Model,20763,2022-11-30,0.0069929763,-0.00006344,0.0013081318,21,100
Market-Adjusted Model,20764,2022-11-30,0.0295598263,0.024546652,0.0238749818,21,100
Market-Adjusted Model,20765,2022-11-30,0.1158388146,0.1047506959,0.1101539701,21,100
Market-Adjusted Model,20767,2022-11-30,0.0146021652,0.0074958831,0.0089173207,21,100
Market-Adjusted Model,20768,2022-11-30,0.0079999922,0.0009554327,0.0023151477,21,100
Market-Adjusted Model,20769,2022-11-30,0.0024938232,-0.003223222,-0.001902155,19,100
Market-Adjusted Model,20775,2022-11-30,0.0047856767,0.0132450289,0.0143715272,16,100
Market-Adjusted Model,20776,2022-11-30,0.196213927,0.1867011732,0.1905290825,21,100
Market-Adjusted Model,20777,2022-11-30,0.0484273233,0.0424985093,0.0427424788,21,100
Market-Adjusted Model,20779,2022-11-30,-0.001015252,-0.008035887,-0.006700096,21,100
Market-Adjusted Model,20780,2022-11-30,0.0141271793,0.0070102291,0.0084423348,21,100
Market-Adjusted Model,20783,2022-11-30,0.0079999926,0.000948162,0.0023151481,21,100
Market-Adjusted Model,20784,2022-11-30,-0.036121682,-0.03303351,-0.041806526,21,100
Market-Adjusted Model,20785,2022-11-30,0.0050000189,-0.002030026,-0.000684826,21,100
Market-Adjusted Model,20786,2022-11-30,0.4968944547,0.4500510395,0.4912096102,21,100
Market-Adjusted Model,20787,2022-11-30,-0.381863367,-0.45387512,-0.387548212,21,100
Market-Adjusted Model,20788,2022-11-30,-0.349726761,-0.379275013,-0.355411606,21,100
Market-Adjusted Model,20789,2022-11-30,0.0080161202,0.0009630889,0.0023312757,21,100
Market-Adjusted Model,20791,2022-11-30,-0.219864976,-0.244159937,-0.22554982,21,100
Market-Adjusted Model,20792,2022-11-30,0.0069791278,-0.000069633,0.0012942833,21,100
Market-Adjusted Model,20793,2022-11-30,-0.299059792,-0.330495158,-0.304744636,21,100
Market-Adjusted Model,20794,2022-11-30,-0.281250028,-0.30844846,-0.286934873,21,100
Market-Adjusted Model,20795,2022-11-30,0.0059879704,0.0144409235,0.0155738209,16,100
Market-Adjusted Model,20796,2022-11-30,-0.029032232,-0.032803603,-0.034717076,21,100
Market-Adjusted Model,20797,2022-11-30,-0.275261319,-0.304312641,-0.280946164,21,100
Market-Adjusted Model,20798,2022-11-30,-0.208333276,-0.226519145,-0.21401812,21,100
Market-Adjusted Model,20799,2022-11-30,0.0115577659,0.0044970611,0.0058729214,21,100
Market-Adjusted Model,20801,2022-11-30,-0.336585341,-0.398119408,-0.342270186,21,100
Market-Adjusted Model,20804,2022-11-30,0.0115287984,0.0044376236,0.0058439539,21,100
Market-Adjusted Model,20805,2022-11-30,0.0059820961,-0.001070291,0.0002972516,21,100
Market-Adjusted Model,20808,2022-11-30,0.0080321208,0.0009780085,0.0023472763,21,100
Market-Adjusted Model,20809,2022-11-30,0.0120602902,0.0049868249,0.0063754457,21,100
Market-Adjusted Model,20812,2022-11-30,0.0120368828,0.0049508987,0.0063520383,21,100
Market-Adjusted Model,20813,2022-11-30,0.0049586327,-0.000488408,-0.000726212,21,100
Market-Adjusted Model,20814,2022-11-30,0.2893982812,0.3271970375,0.2837134367,21,100
Market-Adjusted Model,20815,2022-11-30,0.317073118,0.4475018471,0.3113882735,21,100
Market-Adjusted Model,20816,2022-11-30,0.2398189938,0.2529341034,0.2341341493,21,100
Market-Adjusted Model,20817,2022-11-30,-0.633307758,-0.943940181,-0.638992603,21,100
Market-Adjusted Model,20818,2022-11-30,0.0069169659,-0.000134954,0.0012321214,21,100
Market-Adjusted Model,20820,2022-11-30,-0.043127276,-0.037777243,-0.048812121,21,100
Market-Adjusted Model,20821,2022-11-30,0.0075000764,0.0004416366,0.0018152319,21,100
Market-Adjusted Model,20822,2022-11-30,0.0049899435,-0.00203227,-0.000694901,21,100
Market-Adjusted Model,20823,2022-11-30,-0.374137936,-0.455597267,-0.379822781,21,100
Market-Adjusted Model,20824,2022-11-30,0.007984024,0.0009296299,0.0022991795,21,100
Market-Adjusted Model,20825,2022-11-30,-0.658687492,-0.774796596,-0.664372337,21,100
Market-Adjusted Model,20826,2022-11-30,0.0090090242,0.0019450896,0.0033241797,21,100
Market-Adjusted Model,20827,2022-11-30,0.0085000039,0.0014370821,0.0028151594,21,100
Market-Adjusted Model,20831,2022-11-30,0.00606668,-0.00097205,0.0003818355,21,100
Market-Adjusted Model,20832,2022-11-30,-0.18032789,-0.187398192,-0.186012735,21,100
Market-Adjusted Model,20833,2022-11-30,0.0040485792,-0.002973401,-0.001636265,21,100
Market-Adjusted Model,20834,2022-11-30,-0.0929705,-0.069914099,-0.098655345,21,100
Market-Adjusted Model,20838,2022-11-30,0.0091435431,-0.003274279,-0.002042152,20,100
Market-Adjusted Model,20839,2022-11-30,0.0008750923,-0.006158948,-0.004809752,21,100
Market-Adjusted Model,20840,2022-11-30,0.0049899437,-0.02455602,-0.024112375,11,100
Market-Adjusted Model,20841,2022-11-30,-0.189493388,-0.129042144,-0.195178232,21,100
Market-Adjusted Model,20842,2022-11-30,-0.240000003,-0.160643717,-0.245684848,21,100
Market-Adjusted Model,20843,2022-11-30,-0.147600001,-0.145157673,-0.153284846,21,100
Market-Adjusted Model,20844,2022-11-30,-0.057239083,-0.057805546,-0.062923927,21,100
Market-Adjusted Model,20846,2022-11-30,-0.581521742,-0.705936619,-0.587206587,21,100
Market-Adjusted Model,20847,2022-11-30,0.0045022588,-0.002534553,-0.001182586,21,100
Market-Adjusted Model,20848,2022-11-30,-0.178217832,-0.178380669,-0.183902676,21,100
Market-Adjusted Model,20849,2022-11-30,0.0054889573,-0.001557525,-0.000195887,21,100
Market-Adjusted Model,20850,2022-11-30,0.004995024,-0.002048979,-0.00068982,21,100
Market-Adjusted Model,20851,2022-11-30,0.0019704883,-0.005017266,-0.003714356,21,100
Market-Adjusted Model,20852,2022-11-30,-0.002991001,-0.002201186,-0.001090764,17,100
Market-Adjusted Model,20855,2022-11-30,0.1247582153,0.1316194884,0.1190733708,21,100
Market-Adjusted Model,20856,2022-11-30,0.0090361599,0.001973011,0.0033513154,21,100
Market-Adjusted Model,20857,2022-11-30,0.004980099,-0.002062039,-0.000704746,21,100
Market-Adjusted Model,20859,2022-11-30,-0.003940882,-0.010907688,-0.009625727,21,100
Market-Adjusted Model,20860,2022-11-30,0.0059879705,-0.001056685,0.000303126,21,100
Market-Adjusted Model,20863,2022-11-30,0.0059879705,-0.00106285,0.000303126,21,100
Market-Adjusted Model,20864,2022-11-30,0.0039979409,-0.003037666,-0.001686904,21,100
Market-Adjusted Model,20865,2022-11-30,-0.186426983,-0.187648253,-0.192111827,21,100
Market-Adjusted Model,20866,2022-11-30,0.0071337312,0.0152823306,0.0144960733,15,100
Market-Adjusted Model,20867,2022-11-30,0.0040081078,-0.003034414,-0.001676737,21,100
Market-Adjusted Model,20868,2022-11-30,0.0014992846,-0.005539967,-0.00418556,21,100
Market-Adjusted Model,20869,2022-11-30,-0.679738545,-1.014083713,-0.685423389,21,100
Market-Adjusted Model,20870,2022-11-30,1.1918499723,1.4933091426,1.1861651278,21,100
Market-Adjusted Model,20871,2022-11-30,0.0050050243,-0.002025547,-0.00067982,21,100
Market-Adjusted Model,20872,2022-11-30,0.0110363002,0.0213668912,0.020761639,18,100
Market-Adjusted Model,20874,2022-11-30,-0.001497787,-0.007171559,-0.005893765,19,100
Market-Adjusted Model,20875,2022-11-30,0.0060000422,-0.001049241,0.0003151977,21,100
Market-Adjusted Model,20876,2022-11-30,0.2951350791,0.2784913208,0.2894502346,21,100
Market-Adjusted Model,20877,2022-11-30,0.0034913518,-0.025907405,-0.025466893,12,100
Market-Adjusted Model,20878,2022-11-30,0.0085341401,0.0014912275,0.0028492956,21,100
Market-Adjusted Model,20879,2022-11-30,-0.301587288,-0.305965037,-0.307272132,21,100
Market-Adjusted Model,20880,2022-11-30,0.0059524226,-0.001081604,0.0002675781,21,100
Market-Adjusted Model,20881,2022-11-30,0.007007072,-0.000037037,0.0013222275,21,100
Market-Adjusted Model,20882,2022-11-30,0.3000000966,0.2742210739,0.2943152521,21,100
Market-Adjusted Model,20883,2022-11-30,0.0060120663,-0.001036719,0.0003272218,21,100
Market-Adjusted Model,20884,2022-11-30,-0.651681482,-0.890711766,-0.657366327,21,100
Market-Adjusted Model,20886,2022-11-30,0.004636551,0.0131693545,0.0143618898,18,100
Market-Adjusted Model,20887,2022-11-30,0.0246479496,0.0177931027,0.0189631051,21,100
Market-Adjusted Model,20890,2022-11-30,0.0066382782,0.0073251369,0.0085385149,17,100
Market-Adjusted Model,20891,2022-11-30,-0.114475641,-0.123828612,-0.120160486,21,100
Market-Adjusted Model,20892,2022-11-30,-0.244832809,-0.251331179,-0.250517654,21,100
Market-Adjusted Model,20893,2022-11-30,-0.049622442,-0.047216148,-0.055307287,21,100
Market-Adjusted Model,20894,2022-11-30,-0.314453133,-0.359190025,-0.320137977,21,100
Market-Adjusted Model,20895,2022-11-30,-0.311284039,-0.333639787,-0.316968884,21,100
Market-Adjusted Model,20898,2022-11-30,-0.281102338,-0.311454747,-0.286787183,21,100
Market-Adjusted Model,20899,2022-11-30,0.0069161954,-0.000122876,0.0012313509,21,100
Market-Adjusted Model,20901,2022-11-30,0.1212723606,0.1270581249,0.1155875161,21,100
Market-Adjusted Model,20902,2022-11-30,-0.099431797,-0.053462835,-0.105116642,21,100
Market-Adjusted Model,20903,2022-11-30,-0.016435771,-0.02266805,-0.022120615,21,100
Market-Adjusted Model,20904,2022-11-30,0.0378091099,0.0308954808,0.0321242654,21,100
Market-Adjusted Model,20905,2022-11-30,0.0365955405,0.0296033049,0.030910696,21,100
Market-Adjusted Model,20906,2022-11-30,0.0075030941,0.0004463468,0.0018182496,21,100
Market-Adjusted Model,20908,2022-11-30,0.0055248926,-0.001269477,-0.000159952,21,100
Market-Adjusted Model,20911,2022-11-30,0.010432601,0.0045585858,0.0047477565,21,100
Market-Adjusted Model,20912,2022-11-30,0.040223143,0.0331423232,0.0345382985,21,100
Market-Adjusted Model,20913,2022-11-30,-0.02083739,-0.021153646,-0.026522234,21,100
Market-Adjusted Model,20914,2022-11-30,0.0020100963,-0.005026127,-0.003674748,21,100
Market-Adjusted Model,20915,2022-11-30,0.0020121185,-0.005016812,-0.003672726,21,100
Market-Adjusted Model,20916,2022-11-30,-0.124223634,-0.107254972,-0.129908478,21,100
Market-Adjusted Model,20919,2022-11-30,-0.0261682,-0.020106723,-0.031853045,21,100
Market-Adjusted Model,20920,2022-11-30,-0.035769247,-0.037339466,-0.041454092,21,100
Market-Adjusted Model,20921,2022-11-30,0.0025795485,-0.003404159,-0.003105296,21,100
Market-Adjusted Model,20922,2022-11-30,0.0227489562,0.0165281078,0.0170641117,21,100
Market-Adjusted Model,20923,2022-11-30,-0.018281519,-0.022998593,-0.023966363,21,100
Market-Adjusted Model,20924,2022-11-30,-5.53413E-10,-0.006953189,-0.005684845,21,100
Market-Adjusted Model,20927,2022-11-30,-0.043165427,-0.012936868,-0.048850272,21,100
Market-Adjusted Model,20928,2022-11-30,0.0033602281,-0.0034405,-0.002324616,21,100
Market-Adjusted Model,20929,2022-11-30,0.0092264551,0.0026221983,0.0035416106,21,100
Market-Adjusted Model,20930,2022-11-30,0.0019940627,-0.004819638,-0.003690782,21,100
Market-Adjusted Model,20931,2022-11-30,0.0040200968,-0.003012853,-0.001664748,21,100
Market-Adjusted Model,20932,2022-11-30,0.0040281934,-0.003008559,-0.001656651,21,100
Market-Adjusted Model,20935,2022-11-30,0.0211510552,0.0142532822,0.0154662107,21,100
Market-Adjusted Model,20936,2022-11-30,0.0290350254,0.0217231044,0.0233501809,21,100
Market-Adjusted Model,20937,2022-11-30,0.0244489571,0.0172635739,0.0187641126,21,100
Market-Adjusted Model,20938,2022-11-30,0.007612716,0.0019997705,0.0019278715,21,100
Market-Adjusted Model,20939,2022-11-30,0.0118822857,0.0053312157,0.0061974412,21,100
Market-Adjusted Model,20940,2022-11-30,0.008209003,0.0027504786,0.0025241585,21,100
Market-Adjusted Model,20943,2022-11-30,0.0019431019,-0.002813394,-0.003741743,21,100
Market-Adjusted Model,20944,2022-11-30,0.0308445221,0.0245738626,0.0251596776,21,100
Market-Adjusted Model,20945,2022-11-30,-0.902512562,-1.722982144,-0.908197407,21,100
Market-Adjusted Model,20946,2022-11-30,0.0171717258,0.0100492612,0.0114868813,21,100
Market-Adjusted Model,20947,2022-11-30,0.0289449877,0.0222752767,0.0232601432,21,100
Market-Adjusted Model,20949,2022-11-30,0.0153719016,0.008668024,0.0096870571,21,100
Market-Adjusted Model,20950,2022-11-30,0.0060362598,-0.001012317,0.0003514153,21,100
Market-Adjusted Model,20951,2022-11-30,0.0030211211,-0.003986376,-0.002663723,21,100
Market-Adjusted Model,20952,2022-11-30,0.0042955284,0.0127676505,0.0138813789,16,100
Market-Adjusted Model,20953,2022-11-30,0.0085599228,0.0015012015,0.0028750783,21,100
Market-Adjusted Model,20954,2022-11-30,0.0075566556,0.0005028872,0.0018718111,21,100
Market-Adjusted Model,20955,2022-11-30,0.0639344667,0.0562878312,0.0582496222,21,100
Market-Adjusted Model,20956,2022-11-30,0.040663926,0.0331112446,0.0349790815,21,100
Market-Adjusted Model,20957,2022-11-30,0.0139226273,0.0070738945,0.0082377828,21,100
Market-Adjusted Model,20958,2022-11-30,0.010538659,0.003694694,0.0048538145,21,100
Market-Adjusted Model,20959,2022-11-30,0.0031285457,-0.003776974,-0.002556299,21,100
Market-Adjusted Model,20960,2022-11-30,0.0075415549,0.0005033842,0.0018567104,21,100
Market-Adjusted Model,20961,2022-11-30,0.0572117794,0.0493258991,0.0515269349,21,100
Market-Adjusted Model,20962,2022-11-30,0.0053423809,0.007175356,0.0075120641,10,100
Market-Adjusted Model,20963,2022-11-30,0.045986284,0.038444426,0.0403014395,21,100
Market-Adjusted Model,20964,2022-11-30,0.0074887479,0.0004283029,0.0018039034,21,100
Market-Adjusted Model,20965,2022-11-30,0.0029999731,-0.004032337,-0.002684871,21,100
Market-Adjusted Model,20967,2022-11-30,0.0011274214,-0.005672509,-0.004557423,21,100
Market-Adjusted Model,20970,2022-11-30,0.0160649637,0.0089452992,0.0103801192,21,100
Market-Adjusted Model,20971,2022-11-30,-0.035001678,-0.040719572,-0.040686523,21,100
Market-Adjusted Model,20972,2022-11-30,0.0863070513,0.1030574963,0.0806222068,21,100
Market-Adjusted Model,20974,2022-11-30,0.0140986287,0.0069932256,0.0084137842,21,100
Market-Adjusted Model,20975,2022-11-30,-0.074062502,-0.040339288,-0.079747347,21,100
Market-Adjusted Model,20978,2022-11-30,0.0054438793,-0.001608593,-0.000240965,21,100
Market-Adjusted Model,20980,2022-11-30,0.0040040004,-0.003022712,-0.001680844,21,100
Market-Adjusted Model,20981,2022-11-30,0.008529858,0.0014758637,0.0028450135,21,100
Market-Adjusted Model,20982,2022-11-30,0.004995024,-0.002049695,-0.000689821,21,100
Market-Adjusted Model,20983,2022-11-30,0.0020040539,-0.006834943,-0.006642287,6,100
Market-Adjusted Model,20986,2022-11-30,0.002004054,-0.006835946,-0.006642287,6,100
Market-Adjusted Model,20987,2022-11-30,0.0070070719,-0.000047155,0.0013222274,21,100
Market-Adjusted Model,20988,2022-11-30,0.0050100392,-0.002025482,-0.000674805,21,100
Market-Adjusted Model,20989,2022-11-30,0.0050000191,-0.002046972,-0.000684825,21,100
Market-Adjusted Model,20990,2022-11-30,0.0040040002,-0.003040266,-0.001680844,21,100
Market-Adjusted Model,20991,2022-11-30,-0.045751641,-0.036621973,-0.051436485,21,100
Market-Adjusted Model,20994,2022-11-30,0.0064967097,-0.000556833,0.0008118652,21,100
Market-Adjusted Model,20995,2022-11-30,0.0120602902,0.0049562782,0.0063754457,21,100
Market-Adjusted Model,20996,2022-11-30,-0.254180596,-0.256109735,-0.259865441,21,100
Market-Adjusted Model,20997,2022-11-30,0.0062745688,0.010149035,0.0102619791,3,100
Market-Adjusted Model,20998,2022-11-30,-0.140148989,-0.149928078,-0.145833834,21,100
Market-Adjusted Model,20999,2022-11-30,-0.180076548,-0.182179885,-0.185761392,21,100
Market-Adjusted Model,21000,2022-11-30,0.0050000192,-0.002038855,-0.000684825,21,100
Market-Adjusted Model,21002,2022-11-30,-0.482014364,-0.638791475,-0.487699209,21,100
Market-Adjusted Model,21003,2022-11-30,0.0075074882,0.0004537586,0.0018226437,21,100
Market-Adjusted Model,21006,2022-11-30,0.0020304065,-0.004970439,-0.003654438,21,100
Market-Adjusted Model,21007,2022-11-30,-0.175583355,-0.163959711,-0.1812682,21,100
Market-Adjusted Model,21008,2022-11-30,0.0050000191,-0.002040268,-0.000684825,21,100
Market-Adjusted Model,21009,2022-11-30,0.005000019,-0.002048962,-0.000684825,21,100
Market-Adjusted Model,21010,2022-11-30,0.0039920121,-0.003044758,-0.001692832,21,100
Market-Adjusted Model,21011,2022-11-30,0.0060483328,-0.00097392,0.0003634883,21,100
Market-Adjusted Model,21014,2022-11-30,0.0059999466,-0.001049855,0.0003151021,21,100
Market-Adjusted Model,21015,2022-11-30,0.0065130798,-0.000539411,0.0008282353,21,100
Market-Adjusted Model,21016,2022-11-30,-0.052027498,-0.054028136,-0.057712343,21,100
Market-Adjusted Model,21017,2022-11-30,0.0070821751,0.0114983876,0.0013973306,21,100
Market-Adjusted Model,21018,2022-11-30,-0.00398406,-0.010988397,-0.009668904,21,100
Market-Adjusted Model,21019,2022-11-30,0.004024141,-0.002991723,-0.001660703,21,100
Market-Adjusted Model,21020,2022-11-30,-0.09059945,-0.094218808,-0.096284294,21,100
Market-Adjusted Model,21022,2022-11-30,0.0371163101,0.0305475335,0.0314314656,21,100
Market-Adjusted Model,21023,2022-11-30,0.0070707728,0.0000175349,0.0013859283,21,100
Market-Adjusted Model,21024,2022-11-30,-0.465174792,-0.555851219,-0.470859636,21,100
Market-Adjusted Model,21025,2022-11-30,0.0070352412,-0.000020624,0.0013503967,21,100
Market-Adjusted Model,21026,2022-11-30,-0.079188408,-0.037987372,-0.084873252,21,100
Market-Adjusted Model,21027,2022-11-30,-0.08155579,-0.0811695,-0.087240635,21,100
Market-Adjusted Model,21028,2022-11-30,-0.222627701,-0.196020164,-0.228312546,21,100
Market-Adjusted Model,21029,2022-11-30,-0.317324171,-0.358873597,-0.323009015,21,100
Market-Adjusted Model,21030,2022-11-30,-0.231746028,-0.240757381,-0.237430872,21,100
Market-Adjusted Model,21031,2022-11-30,0.0151362836,0.0080341455,0.0094514391,21,100
Market-Adjusted Model,21032,2022-11-30,-0.182051291,-0.194430166,-0.187736136,21,100
Market-Adjusted Model,21033,2022-11-30,-0.002988021,0.0055802667,0.0067373182,18,100
Market-Adjusted Model,21034,2022-11-30,0.0120602902,0.0049598534,0.0063754457,21,100
Market-Adjusted Model,21035,2022-11-30,0.0045385855,-0.002507759,-0.001146259,21,100
Market-Adjusted Model,21036,2022-11-30,-0.342061414,-0.343503608,-0.347746259,21,100
Market-Adjusted Model,21037,2022-11-30,0.008676417,0.0595853648,0.0029915725,21,100
Market-Adjusted Model,21041,2022-11-30,0.5921053355,0.4951761203,0.586420491,21,100
